#! FIELDS z.node-0 file.free uncertainty
#! SET sample_size 200000
#! SET effective_sample_size 64.1929
#! SET blocks_num 8
#! SET blocks_effective_num 2.3582
#! SET min_z.node-0 -10
#! SET max_z.node-0 10
#! SET nbins_z.node-0 1001
#! SET periodic_z.node-0 false
    3.680000    104.217325     2.812806
    3.700000    104.198130     2.815009
    3.720000    104.163107     2.823423
    3.740000    104.118206     2.832400
    3.760000    104.071005     2.838072
    3.780000    104.026975     2.842224
    3.800000    103.988147     2.852121
    3.820000    103.954605     2.876706
    3.840000    103.926853     2.921342
    3.860000    103.906588     2.983573
    3.880000    103.895307     3.052036
    3.900000    103.892409     3.109643
    3.920000    103.894652     3.140405
    3.940000    103.897251     3.136735
    3.960000    103.895661     3.102328
    3.980000    103.887071     3.048416
    4.000000    103.871049     2.987162
    4.020000    103.849049     2.927685
    4.040000    103.822909     2.875771
    4.060000    103.793308     2.834779
    4.080000    103.759549     2.806281
    4.100000    103.720943     2.790536
    4.120000    103.678416     2.786850
    4.140000    103.634618     2.793498
    4.160000    103.592462     2.807565
    4.180000    103.553827     2.825800
    4.200000    103.519832     2.846561
    4.220000    103.492058     2.871219
    4.240000    103.472686     2.903135
    4.260000    103.462649     2.943993
    4.280000    103.459255     2.989644
    4.300000    103.455799     3.029041
    4.320000    103.444093     3.048344
    4.340000    103.418230     3.038157
    4.360000    103.376823     2.998740
    4.380000    103.322548     2.939731
    4.400000    103.260021     2.875776
    4.420000    103.193505     2.821572
    4.440000    103.125322     2.787905
    4.460000    103.055562     2.778441
    4.480000    102.983479     2.787802
    4.500000    102.909779     2.803115
    4.520000    102.837712     2.810545
    4.540000    102.771551     2.803736
    4.560000    102.713558     2.787176
    4.580000    102.662087     2.771282
    4.600000    102.612289     2.763960
    4.620000    102.558424     2.765782
    4.640000    102.495892     2.770610
    4.660000    102.422315     2.769125
    4.680000    102.338423     2.753793
    4.700000    102.248904     2.724189
    4.720000    102.161854     2.688987
    4.740000    102.085751     2.661982
    4.760000    102.025170     2.654782
    4.780000    101.977998     2.671344
    4.800000    101.936180     2.707420
    4.820000    101.889599     2.754267
    4.840000    101.830649     2.802880
    4.860000    101.756730     2.845161
    4.880000    101.669719     2.872838
    4.900000    101.573497     2.877912
    4.920000    101.471362     2.855756
    4.940000    101.364477     2.807988
    4.960000    101.251666     2.742002
    4.980000    101.130344     2.666823
    5.000000    100.998279     2.587933
    5.020000    100.855693     2.505102
    5.040000    100.706736     2.415820
    5.060000    100.559234     2.322014
    5.080000    100.422408     2.233691
    5.100000    100.303625     2.165685
    5.120000    100.205777     2.130092
    5.140000    100.126473     2.129848
    5.160000    100.059369     2.157434
    5.180000     99.997035     2.199872
    5.200000     99.933831     2.246914
    5.220000     99.867096     2.295804
    5.240000     99.796184     2.348752
    5.260000     99.720684     2.406438
    5.280000     99.639618     2.463739
    5.300000     99.552001     2.511138
    5.320000     99.457503     2.540871
    5.340000     99.356015     2.552774
    5.360000     99.246500     2.554008
    5.380000     99.126762     2.552253
    5.400000     98.994927     2.549140
    5.420000     98.851428     2.540694
    5.440000     98.699583     2.523712
    5.460000     98.544400     2.501403
    5.480000     98.390869     2.483538
    5.500000     98.242848     2.481298
    5.520000     98.102491     2.500418
    5.540000     97.969782     2.537007
    5.560000     97.842324     2.578839
    5.580000     97.715701     2.611812
    5.600000     97.584448     2.627978
    5.620000     97.443344     2.630192
    5.640000     97.288642     2.630141
    5.660000     97.118549     2.640365
    5.680000     96.932279     2.664971
    5.700000     96.728331     2.695686
    5.720000     96.504180     2.717395
    5.740000     96.258820     2.720164
    5.760000     95.996321     2.708194
    5.780000     95.726606     2.698294
    5.800000     95.462079     2.710154
    5.820000     95.212748     2.756501
    5.840000     94.983165     2.838473
    5.860000     94.771973     2.946290
    5.880000     94.572819     3.062519
    5.900000     94.375640     3.166009
    5.920000     94.168568     3.237331
    5.940000     93.941075     3.266578
    5.960000     93.687648     3.259837
    5.980000     93.409767     3.237872
    6.000000     93.114563     3.226000
    6.020000     92.811183     3.242423
    6.040000     92.507586     3.293063
    6.060000     92.209272     3.374312
    6.080000     91.919091     3.478877
    6.100000     91.636642     3.599077
